population_size,motation_chance,n_opt,death_treshold,generation_num,calls_to_fit,best_fit
60,0.2,3,0.6,68,8493,81.55757077551388
60,0.2,3,0.6,46,6075,45.513532755076604
60,0.2,3,0.6,84,10178,90.99226178905049
60,0.2,3,0.6,75,9145,90.12903563761074
60,0.2,3,0.6,72,8486,93.82927307999837
60,0.2,3,0.6,95,11681,85.48787940863033
60,0.2,3,0.6,98,12201,91.5651617482331
60,0.2,3,0.6,63,7833,82.67454127029687
60,0.2,3,0.6,96,11846,93.9669774154639
60,0.2,3,0.6,105,13226,74.78209934344262
60,0.2,5,0.6,71,12347,71.97229051861281
60,0.2,5,0.6,82,14212,75.34504948254482
60,0.2,5,0.6,61,10707,76.50551599934063
60,0.2,5,0.6,99,16949,91.13216911224141
60,0.2,5,0.6,22,3984,40.882260603979354
60,0.2,5,0.6,80,13749,89.7476266157143
60,0.2,5,0.6,87,14703,92.41621889227066
60,0.2,5,0.6,82,14170,73.78302375847619
60,0.2,5,0.6,84,14726,71.01983913396926
60,0.2,5,0.6,61,10566,73.80871265032647
60,0.4,1,0.6,39,3713,46.19317733908919
60,0.4,1,0.6,112,9363,93.82927307999837
60,0.4,1,0.6,84,7280,93.9458775576103
60,0.4,1,0.6,59,5061,93.9458775576103
60,0.4,1,0.6,74,6600,93.80673695111895
60,0.4,1,0.6,67,5699,93.9669774154639
60,0.4,1,0.6,93,7893,93.9669774154639
60,0.4,1,0.6,61,5291,87.77154058110214
60,0.4,1,0.6,47,4198,82.38989066592612
60,0.4,1,0.6,68,5739,93.9669774154639
60,0.4,3,0.6,61,8068,93.9458775576103
60,0.4,3,0.6,82,10953,93.9669774154639
60,0.4,3,0.6,77,10313,92.67887644641843
60,0.4,3,0.6,73,9664,93.9669774154639
60,0.4,3,0.6,67,8997,93.9669774154639
60,0.4,3,0.6,49,6734,76.33146016944292
60,0.4,3,0.6,90,12340,83.85512772519769
60,0.4,3,0.6,57,8161,42.800614744915116
60,0.4,3,0.6,90,11953,93.9669774154639
60,0.4,3,0.6,57,7587,93.9669774154639
60,0.4,5,0.6,63,11376,91.8818322002417
60,0.4,5,0.6,84,15189,93.9669774154639
60,0.4,5,0.6,85,15419,93.9669774154639
60,0.4,5,0.6,69,12684,92.8764652172558
60,0.4,5,0.6,78,14141,91.36435842945404
60,0.4,5,0.6,86,15632,93.9669774154639
60,0.4,5,0.6,83,15546,75.83377531542877
60,0.4,5,0.6,63,12062,47.81503770017296
60,0.4,5,0.6,80,14584,93.9669774154639
60,0.4,5,0.6,58,10499,92.68387563203795
60,0.6,1,0.6,57,5650,93.9458775576103
60,0.6,1,0.6,77,7366,93.9669774154639
60,0.6,1,0.6,61,5815,93.9669774154639
60,0.6,1,0.6,71,6935,93.9669774154639
60,0.6,1,0.6,155,15617,93.9669774154639
60,0.6,1,0.6,57,5402,93.9669774154639
60,0.6,1,0.6,67,6292,93.93899234083703
60,0.6,1,0.6,64,6152,93.9669774154639
60,0.6,1,0.6,98,9882,93.80673695111895
60,0.6,1,0.6,59,5733,93.9669774154639
60,0.6,3,0.6,63,9273,91.96649386294676
60,0.6,3,0.6,68,10471,45.14748060604404
60,0.6,3,0.6,108,15843,93.9669774154639
60,0.6,3,0.6,64,9207,93.80673695111895
60,0.6,3,0.6,55,7869,93.9669774154639
60,0.6,3,0.6,13,2057,34.74974493815679
60,0.6,3,0.6,57,8193,90.08171416969225
60,0.6,3,0.6,88,13015,93.9669774154639
60,0.6,3,0.6,83,12032,93.9669774154639
60,0.6,3,0.6,70,10137,93.9669774154639
60,0.6,5,0.6,82,16090,93.9669774154639
60,0.6,5,0.6,90,17409,93.9458775576103
60,0.6,5,0.6,82,15840,93.9669774154639
60,0.6,5,0.6,76,14721,93.9669774154639
60,0.6,5,0.6,73,14119,93.9669774154639
60,0.6,5,0.6,80,15371,93.9669774154639
60,0.6,5,0.6,61,11685,93.9669774154639
60,0.6,5,0.6,80,15670,93.9669774154639
60,0.6,5,0.6,93,18276,93.93899234083703
60,0.6,5,0.6,68,13104,93.9669774154639
60,0.8,1,0.6,79,8550,93.9669774154639
