population_size,motation_chance,n_opt,death_treshold,generation_num,calls_to_fit,best_fit
40,0.6,5,0.4,70,25093,93.9669774154639
40,0.6,5,0.4,83,30167,91.84605362532369
40,0.6,5,0.4,71,25480,93.9669774154639
40,0.6,5,0.4,53,19117,91.70943650798827
40,0.6,5,0.4,72,25910,93.91789248298345
40,0.6,5,0.4,71,25472,92.11636275338468
40,0.6,5,0.4,86,30996,92.87123689458345
40,0.6,7,0.4,64,31153,93.9669774154639
40,0.6,7,0.4,61,29852,86.49292420525164
40,0.6,7,0.4,68,33214,92.16835260795382
40,0.6,7,0.4,75,36402,93.9669774154639
40,0.6,7,0.4,89,43794,93.9669774154639
40,0.6,7,0.4,82,40164,90.71951558443631
40,0.6,7,0.4,65,31756,93.91789248298345
40,0.6,7,0.4,62,30374,93.82927307999837
40,0.6,7,0.4,47,23292,59.1677173360429
40,0.6,7,0.4,59,28908,93.9669774154639
40,0.6,10,0.4,73,49817,92.35888059572062
40,0.6,10,0.4,68,46345,90.17380362511659
40,0.6,10,0.4,115,78736,86.06964490474286
40,0.6,10,0.4,85,57946,92.1555209060736
40,0.6,10,0.4,90,61555,92.14047014526726
40,0.6,10,0.4,67,45536,93.82927307999837
40,0.6,10,0.4,57,38797,90.05351409861903
40,0.6,10,0.4,46,31373,89.46390414881553
40,0.6,10,0.4,65,44198,93.93899234083703
40,0.6,10,0.4,64,43518,93.9669774154639
40,0.8,5,0.4,70,25899,91.1758549680005
40,0.8,5,0.4,68,25765,46.718284965966866
40,0.8,5,0.4,26,9869,42.216565291052234
40,0.8,5,0.4,65,23904,91.20501925442923
40,0.8,5,0.4,72,26442,92.01826166008536
40,0.8,5,0.4,87,32289,93.9669774154639
40,0.8,5,0.4,62,22821,93.9669774154639
40,0.8,5,0.4,65,23876,93.93899234083703
40,0.8,5,0.4,62,22950,93.93899234083703
40,0.8,5,0.4,73,26969,93.9669774154639
40,0.8,7,0.4,60,29837,87.18942502926178
40,0.8,7,0.4,64,31926,93.9669774154639
40,0.8,7,0.4,61,30305,93.67599778978278
40,0.8,7,0.4,96,47839,93.82927307999837
40,0.8,7,0.4,65,32184,92.284011340287
40,0.8,7,0.4,45,22384,85.19168735622793
40,0.8,7,0.4,94,46988,83.64335673162866
40,0.8,7,0.4,44,22326,44.37682986323378
40,0.8,7,0.4,54,26719,93.9458775576103
40,0.8,7,0.4,52,25803,92.85013703672985
40,0.8,10,0.4,114,79086,93.9669774154639
40,0.8,10,0.4,60,41363,91.18375493313692
40,0.8,10,0.4,60,41419,93.9669774154639
40,0.8,10,0.4,61,41920,93.9669774154639
40,0.8,10,0.4,66,45558,93.9669774154639
40,0.8,10,0.4,46,31692,93.82927307999837
40,0.8,10,0.4,64,43998,93.9669774154639
40,0.8,10,0.4,66,45649,93.9458775576103
40,0.8,10,0.4,69,47530,92.67887644641843
40,0.8,10,0.4,46,31669,92.87123689458345
60,0.2,5,0.4,73,38578,91.6883366501347
60,0.2,7,0.4,66,86020,92.85013703672985
60,0.2,10,0.4,106,193107,93.78563709326536
60,0.4,5,0.4,57,223881,93.9458775576103
60,0.4,7,0.4,70,275179,86.70944699889661
60,0.4,10,0.4,74,350820,93.91789248298345
60,0.6,5,0.4,78,393846,93.93899234083703
60,0.6,7,0.4,54,434045,92.84325181995658
60,0.6,10,0.4,77,513571,93.9669774154639
60,0.8,5,0.4,59,546811,92.67887644641843
60,0.8,7,0.4,54,587627,89.83188498094981
60,0.8,10,0.4,43,632511,93.93899234083703
80,0.2,5,0.4,65,45867,93.91789248298345
80,0.2,7,0.4,72,115146,91.70286608369864
80,0.2,10,0.4,86,230812,93.9669774154639
80,0.4,5,0.4,46,263938,93.93899234083703
80,0.4,7,0.4,47,309900,93.9458775576103
80,0.4,10,0.4,38,361661,92.98026041537236
80,0.6,5,0.4,49,397699,93.9669774154639
80,0.6,7,0.4,60,457211,93.9669774154639
80,0.6,10,0.4,62,542502,93.9669774154639
80,0.8,5,0.4,56,584698,93.93899234083703
80,0.8,7,0.4,67,652279,93.9669774154639
80,0.8,10,0.4,61,737186,93.9669774154639
100,0.2,5,0.4,75,65820,93.9669774154639
100,0.2,7,0.4,44,118863,87.3803733696341
100,0.2,10,0.4,63,225866,46.19617172757798
100,0.4,5,0.4,61,280736,93.9669774154639
100,0.4,7,0.4,62,356513,93.9669774154639
100,0.4,10,0.4,51,443320,93.83466872084178
100,0.6,5,0.4,46,485704,93.9669774154639
100,0.6,7,0.4,42,537829,93.91789248298345
100,0.6,10,0.4,64,647929,93.9669774154639
100,0.8,5,0.4,54,698806,93.9669774154639
100,0.8,7,0.4,52,764470,93.9669774154639
100,0.8,10,0.4,50,851427,93.9669774154639
